OTU,Domain,Phylum,Class,Order,Family,Genus,Species
516a67156dacfa4341327a7e2a22f877,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,
8542857817181052b42b9b4a4fb683c8,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,uncultured_bacterium
cb0de3f92a0bb309ddd28a9aef2488af,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
3ddbc421946290dbca284dde95cc2d56,Unassigned,,,,,,
a162ef7cbdff22c67e2a3e458d751a4b,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,,
745c39aae97a50b799a5a46e126d8c9c,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,,
dee42ce3aa52ffbe2c350ee23b491242,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
ea0bab3fa3f29b41ebd4498c72b71400,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Wohlfahrtiimonadaceae,,
76ef849cc891dab81ddaf5b878438e83,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,
b7f5af401f678ffbe9f7299cfa59e3bf,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
6f9ef85283841fce5ad233a080e20092,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
b83c1a8b34386bd15b64e71defe4663d,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
f0dcc39690e4ce98b5d9a9d2f71d7983,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
c31a5c37dcea4e75f9cbb28851987541,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
3bdcafd4a85888fcaf80723cf065d821,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured_bacterium
63a9e651a7c10fb84e7df908f089a43c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
ae76e93a764e3b2ed47d3a868af53d01,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,uncultured_bacterium
7e82a26e89aef88d8ec33f77786bb881,Unassigned,,,,,,
4cbf65d11ea164bdeca7393329ca48ef,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylopilaceae,Methylopila,
d32e579b3ae7b2aae8d5bf9f027c29af,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,
f48cbba2fe7a2cba3df1c5bcffc1fa83,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,
6fb742d42e27870764d13a436c9cfda4,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
2f155bb8c911d268a33c9b9f69a25fb4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylopilaceae,,
9b37ca42b214e324fc89f4ff7a806f70,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidiphilium,uncultured_bacterium
e5c19d7800b18015f3a917fc015fc42f,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,
7b7ccf5666667a2509897853771b76b6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aurantimonas,
cc3cdd2ff9769ffe23e1c9cb097e0af8,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,
433fa1c928b56001138ead74d77fc96c,Bacteria,Firmicutes,Thermoanaerobacteria,Thermoanaerobacterales,Family_III,Thermoanaerobacterium,
4aebcc69b46614d3365683ba49d95dc1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,
35162eec7f77f8e75416805024a8e2b2,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,
6c0c84518abe719cc7c4af67f51b577e,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
82dece6e35540738ba450a0c3a90b5a0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,
cec2b53a478c65984fc5aaa6c8ad9f54,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,
03c596d3512291adabe18f652e8b06c8,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,
05960382761f3141754540a9f2ef6dc6,Unassigned,,,,,,
e8069d0a766fa7e36cf5d6b7466083df,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
a0b56d7768456b3906ec8ca93ca6d378,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured_bacterium
c756ca6ccdcca2136a5e44d55982aca1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
b5ac0ac8d1bfe61d90f7b500cf3d52c6,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Gluconobacter,
d966c575f302342975ba8061cbf50a2c,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,
97e0826ba783693244648b4ca301e9b9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Martelella,
b071c1a424bddf98113f1b7d25285f6d,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Larkinella,uncultured_bacterium
ab7add90082b489cb0372fed6b237b9b,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,
c68b656efbefa339aa6d5e69c45351c8,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,,
6c0c40bf2b7aa41c34c5f29d112bb524,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
aa8290338f51566d44735c3ab76b67b0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aureimonas,
a6199fe428aef5ceb7cb7e6f2e884117,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
ee9fc916180fbfb415f43c0c742b850a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
d2c74e5c4f4bf7c42346e262328cd8b0,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,
32059a0aad38d235c3a5d9ded25786b5,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,
41b787e51682966f43bf0373ae26026e,Unassigned,,,,,,
a0901407705992dc213ac509ede97d47,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,
62c42ad76b49094286cfc4314bdf03de,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,,
7ac6bd9dee5ec9fc4ccd70a40fd514fb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,
6d29f95ef29f9f8cf6267e9a6f369c8b,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
1735122f6452284cae1574c71c9a6eec,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Aeribacillus,
8facd84604904f6423ffefd65ef478c7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,
aaf720cb05ddb528efa9bacbd90f7c58,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
6e38652caf05c098e837c5d29864b79e,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,uncultured_bacterium
05132b1dde6536848b2b69d54c367c2a,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,
fd496fd32dc8c08ade2e8b6c9d8ee13d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
06055533b75613ac33fe5cb381288f2f,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
b6f9a7691eaafc1c334d299e18ef10a8,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
cbd0d5c056928faae9bd087311b9accf,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,
823476eef874368fec70981d51969bff,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
8b40a9e34612ba30565cb4f3f6508a98,Unassigned,,,,,,
94e5ddcd93c72ed07e6b7b256143b988,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,
9fb877df89cff6487d4371a1444880f8,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,
77a1e8bc25be2a0afd352762ed9497ce,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
a531dc57776d2c54e4dd31f15d2e3517,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,uncultured_bacterium
3670e47469a5d4bbeacb9d27fe004dd5,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,
1060c7a2eed38136e5bae0e116882577,Unassigned,,,,,,
e5e0736aa5d9832f64deb09f4642d92f,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,
08464eeaa97515bc47911c848eff1497,Unassigned,,,,,,
786d16209807f0577aedc622b9337221,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
40788e6b1c992e5abd6d9fdb0b067706,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Gluconobacter,
d4ec0c812ad67db0a6c225b3a81cfec3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,
b1f7ece1b44aa9aa1eada04a978aa85b,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,
e3c1cab8ae4bbf6af116d4f2e113a708,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured_bacterium
fdee1b26073e211295a52f694af38bbd,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
c2a787cf867ebfdce216002bcc8a94e1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,
96a6f4a2c6624b8ff4c2fc8504e3f0da,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,
103c3f14abf946f37daa78195c99a002,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,
b909a92ff7714e3dcc0db59c280a7ac9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,
be256cb8f61715d42c00597e7aa6e39f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aureimonas,
869c6fd603ed355a5bc9edf299fbc37b,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured_bacterium
cf3381318906e1e08f58bca905636dc0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,
5d0c6af420698f1cdff612c8f7960627,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
712f634331240af47084b25df22f2a30,Unassigned,,,,,,
c7e969f1eb54b1741a6af64c9d2bcd24,Unassigned,,,,,,
5296abbfe7997c706bac0d50bffc8eec,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,
effffe7394ce538ab9ab262abc67eb4e,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,
7a621e5cf70d9efff12c13e0c1a6cf4a,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,
377e922f85cb3d3a509de79c672d8518,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,
de9f8331d1d134bfcd89272b2595a38c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,
8df2b2e6c1cb64bd18b81d5bae7f0898,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,
c96ca6268067332d87d490a3cd6dfc98,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
e1ac9cafa66e06d49d9868c63713a8dd,Unassigned,,,,,,
97c0315ab3fa3ee36450254bb7be5c9f,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Flexibacter,
6659d2a3cbfc092587eeca15046a1520,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
0ebaea25f877d96b80dd681b9fb49d8f,Unassigned,,,,,,
0ff52ecd45be79c478d82cfd5bd2e9cd,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
10f3f3c8b4f53789798e1492afad978f,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
ecedae16c5190f358d2b40c47a943fa0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,,
23dcaef8a7fdee5c5151589024de6606,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
2a39f0b75d31d00b3136b2edbe82962e,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora,
604dc5213e0c4acea8150910ac663dda,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
34d2f4a983f90a220fd578e0b9baa3a3,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
ce0a7b78313133034239b388c6ad1d05,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,
6a42f6b31b1958a4fd7c015ad7affbf4,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,
f541704ea9e39b0efd1fde4a706ac2c9,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,uncultured_bacterium
8c302173c3119eb5653313dd244872c3,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,
dd9244319dd62d87137391de5d0b101d,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,uncultured_bacterium
708bb3f490daf2f0465a4095a5c010e4,Unassigned,,,,,,
4516deb03b61525b07b302035ff19bb4,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
6985d1f642ea14cfe468a25f5d782130,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
2b81af51bde1852716ef501d0cd178c7,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,
c25ffab0a013c651f98ccfe751c398a7,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,
affbc533fb810465fe4dd13f1c6b43e2,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Larkinella,uncultured_bacterium
55d4c450667dddd2cb97587c9c3e7d28,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,
5adc0c5f0c03afb888fa2feb2dca6ea6,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Larkinella,uncultured_bacterium
c99f789a843aeabf023ea4ba1c4f2d78,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acetobacter,
61d3681d1e82fd381aaa278aa83a82af,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,
e8ccf9dcc883d1d3cef7bb69235bfdda,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,
88784852a9d7f498fb10e42459efdc99,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,metagenome
bc909119c892cabd1b0814858e112637,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,
32516571557bd6a3baffb5ebb09ce20e,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,
df14ed79583b7b54bd7c109a02e8dace,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,
fb6e4bd2888a2ece1c671c5e9226b30a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,
0ab5cb32341e00d827fbcc3266c47b68,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
7ef448d05afa9618b487ef3379ecbcdb,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
177d30c6f04c301bc55988da10a19722,Unassigned,,,,,,
374b724806294b861c4ed5cfb74e2f31,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,uncultured_bacterium
ceaa5834080ad4c227204032504e00aa,Unassigned,,,,,,
4e14e44a49b7812036c3e05aa9045f78,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,
6bd3e6af88c507e4e10f051d9c957bf9,Unassigned,,,,,,
097caa8114622cf97e7d4b2288059502,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,
749906e6079c81c5b2979a147e503684,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,
e074ed111a9a7f8a5586ac18330eb040,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_bacterium
63afe8e6aac58bf0d670a82ca5bc574c,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,,
eb41d6c3bdb7f697c24d5c59a7e4b43e,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,
12cfc7802e0752e0d5957b3724c7bcde,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
9bb276530d60c2d320b7fd8bc8cf8613,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,
f8d73ca15b2edb7efa6a9d0d11de1b9a,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,
62662b26195bfcf88c678c3189156a22,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
2b77359306bbc33b0cb6452265701700,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,
fb67b286b0f781b0de13d50179318995,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
b5eb27b9b823f471c780dfb7e2f884e0,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Cystobacter,
4f5efd25dacb5d639316e7291ff6ff8b,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,
862339d9dd15d2bdbf4099fc9dc3628d,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,,
c3d4b58fe1f20b718bffce1c0f193134,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,
db9929533902aa0b9ea1f4733bb236f0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,
98a33f844b7fc337496fb3112d9733a8,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_bacterium
dd9c9af984d3cb05eb84065e9b81966e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,
3ee8292683c7ea64f6f9f8577ab137bd,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
a7d9ac24cf597a17e98e400931d90089,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,
24e07de140c9b63728effdd435dc8fa8,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,uncultured_bacterium
b2bb30b74779c4f4e86aed4a22ae2fe2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,
74ade4940f1a6b151d4e73f272a52dc8,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
f630dacf2926a76565ee932c75bfdfa6,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Filimonas,
75d043daab2d987c253f6527e34f00d9,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,uncultured_bacterium
a2f988ce2503c28864c1ee290da7cce7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,
13d91e266601ff96bac9db02bf7e61a1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,uncultured_bacterium
e95b4277f9caf56d3660e6b3d08eec7d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,1174-901-12,uncultured_bacterium
d044c38520d19b38d268c4c05352ccf1,Unassigned,,,,,,
875da386024d24e217366f0fec55f37d,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,uncultured_bacterium
e34cede80a0f0564aee002c3482fc268,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,
1996faca7cf84e5b2ce1eca8502da055,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,uncultured_bacterium
b80a5af2b6a542d77571a9dde028dd63,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,uncultured_bacterium
f1dffbf9ff95cb9dac6097432d64d692,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
563b76e5d01f557b145e55307cb77fc2,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Filimonas,
2ada50420091a80344804c7a65711d06,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,
f9a0dd89def25c79214cdc074219f562,Unassigned,,,,,,
db9fae4c67eb5d1d963eb16b1d5afee6,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,,
37b4de893a38909fbffb5848c930d046,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,
47fbd45f80e40fdc565e816d039d24a9,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,
f9a989b4295c08233e1413eff64a24a3,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,uncultured,uncultured_bacterium
3b74239dd3ca80661b1c108883176a39,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aureimonas,
1bd25e44fcd61cad23f8449192c7bc12,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
c50d36a6e593b5147afb76408cf3dc38,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,,
3fba7a8eb3f3c74f2a9619fcc97599e9,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
6a895cd600c1e090d8fdfb7e2cb67d9d,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
152374be0fdff1571ddab797911c1eb0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,
579d403b422a7b7a7edf0640dadbf80b,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,uncultured_bacterium
9681bb538ce8abf718f771032c1492ea,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,
ac007328bce609a715815c6a7fbb9e95,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
93b1490278dae10993733ba441fcaf79,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,,
ab028a665668ab37475d4773d3db17e3,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
c66ea3d804ab0d5346b5d0a31b4562ae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
1ae57a2f167cf9ad6f228f8b5d2684d0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured_bacterium
2aa69e2f3487614b3fbecaa27d33ac4e,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
